"taskID","weight","patina","site","surface","toSearch","dateDiscoveryMonth","objectType","gridRef","thickness","width","other","composition","optionsAccuracy","associations","Find spot marker","description","collection","dateDiscoveryDay","remarks","dateDiscoveryYear","rightCorner","length","edge","publications","userID","Lon","Lat","inputBy","imageURL"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10926","","no","locality unknown","","","None","Flat Celt","","9 [;] 9.5 [;] 10","middle 30 [;] 18","","Very coppery appearance. Edge appears to be filed, also part of face of reverse, heavily pitted & filed - dark brown coppery colour","100","","Find spot marker","","Now in London Mus. [;] Brentford Public Library [;] o1165 [;] Layton Colln.","None","","None","","94.5","34","","226"," -3.27657530"," 54.70235","Elaine Dale; Joellen mcGann","https://farm4.staticflickr.com/3840/14956360491_3fa47613c5_b.jpg"
"10926","","No patina, dark brown coppery colour.","locality unknown","Surface of reverse heavily pitted and filed.","","None","Flat Celt","","9","18","Length: 94.5mm [;] Width: edge 34mm; middle 30mm; butt 18mm [;] Thickness: 9mm; 9.5mm; 10mm","","100","","Find spot marker","Very coppery appearance. Edge appears to be filed, also part of face.","now in London Museum [;] Brentford Public Library [;] O1165 [;] Layton Collection","None","","None","","95","34","","433"," -3.27657530"," 54.70235","Elaine Dale; Joellen mcGann","https://farm4.staticflickr.com/3840/14956360491_3fa47613c5_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10927","","No patina but slight traces of light green corrosion.","","Smooth but slightly pitted. Mostly a dark bronze colour.","","None","Flat Celt","","11","30","Length: 101.5mm [;] Width: edge 61.5mm; butt 30mm [;] Thickness: heaviest part of butt 11.4mm; 8 at blade; end of butt 7mm [;] Weight: 255.8 gms","256","100","","Find spot marker","","","None","","None","","102","62","Royal United Service Institution, Whitehall, SW [;] London [;] 1252.105","433"," -3.27657530"," 54.70235","Joellen mcGann; Jane Fellows","https://farm4.staticflickr.com/3853/14959468505_cfdf4c3a26_b.jpg"
"10927","255.8","no patina, but slightly traces of light green corrosion","","Smooth but slightly pitted. Mostly a dark bronze colour","","None","Flat Celt","","heaviest part of butt 11.4 [;] end of butt 7 [;] blade 8","butt 30","Not geo-referenced as site uncertain to within 10km.","","100","","Find spot marker","","Royal United Service Institution, Whitehall S.W., London. 1262. 105.","None","","None","","101.5","61.5","","543"," -3.27657530"," 54.70235","Joellen mcGann; Jane Fellows","https://farm4.staticflickr.com/3853/14959468505_cfdf4c3a26_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10928","709","No patina but a dark reddish brown colour and some green.","","Slightly rough and heavily pocked with large holes in which are traces of light earth.","","None","Flat Celt","","16","44","Width: edge 86.5mm; butt 44mm [;] Weight: 708.75 gms","","100","","Find spot marker","This appears to have been fired.","London [;] Royal United Service Institution, Whitehall SE [;] 1261.104 [;] ?Now Newbury Museum","None","","None","","136","87","","433"," -3.27657530"," 54.70235","Joellen mcGann; Jane Fellows","https://farm6.staticflickr.com/5581/14772926177_757997d083_b.jpg"
"10928","708.75","no patina, but a dark reddish brown colour and some green","","Slightly rough and heavily pocked with large holes, in which are traces of light earth","","None","Flat Celt","","16","butt 44","Not geo-referenced as site uncertain to within 10km.","","100","","Find spot marker","This appears to have been fired. ","Royal United Service Institution, Whitehall S.W., London. 1261. 104. [;] ? now Newbury Mus.","None","","None","","136","86.5","","543"," -3.27657530"," 54.70235","Joellen mcGann; Jane Fellows","https://farm6.staticflickr.com/5581/14772926177_757997d083_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10929","194","No patina - Dark golden bronze and brown colour.","","Smooth. One side is heavily pitted, the other - slightly.","","None","Flat Celt","","8","23","Width: edge 64.5mm; butt 23mm [;] Thickness: 7.5mm; 8mm [;] Weight: 194.45 gms","","100","","Find spot marker","Decorated with 3 grooves from butt to edge on both sides.","Royal United Service Institution, Whitehall, SW. [;] Londong [;] 1263.106","None","","None","","102","65","","433"," -3.27657530"," 54.70235","Joellen mcGann; Jane Fellows","https://farm4.staticflickr.com/3902/14772925727_aa95fe6baf_b.jpg"
"10929","194.45","no patina - Dark golden bronze and brown colour","","Smooth. One side is heavily pitted, the other slightly","","None","Flat Celt","","7.5 see transcribers comments","butt 23 see transcribers comments","Not geo-referenced as site uncertain to within 10km. Width of butt is 23 on front of card but 25 on diagram. Diagram shows three widths but only one recorded on front of card.","","100","","Find spot marker","Decorated with 3 grooves from butt to edge on both sides. ","Royal United Service Institution, Whitehall S.W., London. 1263. 106.","None","","None","","102","64.5","","543"," -3.27657530"," 54.70235","Joellen mcGann; Jane Fellows","https://farm4.staticflickr.com/3902/14772925727_aa95fe6baf_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10930","","","unprovenanced [;] source a) may illustrate this piece","Dark black brown matt sur.","","None","Flat Axe","","11","40","","","100","9. Unknown","Find spot marker","Dimensions: L 149.3mm; We 93.3mm; Wbt 39.6mm; maxT 11mm [;] Typology: poorly defined edge bevels - possibly double on rev. face; some body angles crisp & angular - other points rounded; butt crude and rounded; max T towards butt; sides approx. flat; face sl. undulating; sl twist in body - otherwise sym profile. [;] Manufacture: hollows in both faces - prob. cg. defects - on rev. some are in form of linear strands [;] Condition: much of edge good and sharp, but interspersed with fairly regular notches - dents, apparently ancient - no brighter colouration; score marks diagonal across one face - nor discoloured - ancient?","London [;] Society of Antiquaries Collection, B39 [;] (v. possibly that formerly in the collection of Gustavys Brander - illustrated (a))","None","Labels/Markings: white ink B33 [;] Archive: PIF [;] PRBAF: DF (C); SI [;] Ext. CI [;] Rec: SN Feb 79 [;] Source: MV [;] Old Card: 1","None","","149","93","a) Lost 1779, 118, pl IX.7 [;] b) Way 1847, 14.","433"," -3.27657530"," 54.70235","Joellen mcGann; Jane Fellows","https://farm4.staticflickr.com/3838/14772793560_8755724324_b.jpg"
"10930","","","unprovenanced","dark black brown matt sur.","","None","FLAT AXE","","max 11","butt 39.6","Not geo-referenced as site uncertain to within 10km. Bottom right of card: Rec. “SR Feb’79”; DF “c”; Source “MV”; old cards “1” and ticks in boxes labelled PIF, SI & CI. ""B33"" written on diagram.","","100","Context: 9 UNKNOWN","Find spot marker","Typology: poorly defined edge bevels - possibly double on rev. face; some body angles crisp and angular, other parts rounded; butt crude and rounded; max. T. towards butt; sidesapprox. flat; faces sl. undulating; sl. twist in body - otherwise sym. profile. [;] Manufacture:hollows in both faces - poss cg. defects - on rev. some are in form of linear strands. [;] Condition: much of edge good & sharp, but interspersed with fairly regular notches ~ dents, apparently ancient - no brighter colouration; score marks diagonal across one face - not discoloured - ancient?","London, Society of Antiquities Collection, B33 [;] (v. possibly that formerly in the collection of Gustavus Brander - illus'd (a)) ","None","Circumstances: Source a) may illustrate this piece [;] Labels/Markings: white int. B33","None","","149.3","93.3","a) [...] 1779, 118, pl. IX.7 [;] b) Way 1847, 14","543"," -3.27657530"," 54.70235","Joellen mcGann; Jane Fellows","https://farm4.staticflickr.com/3838/14772793560_8755724324_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10931","539","Some very thin black patina","","Smooth. Very dark bronze colour. A few holes in surface from casting.","","None","Flat Celt","","7","39","Width: edge 94mm; butt 39mm [;] Thickness: 7mm to 9mm [;] Weight: 538.65 gms","","100","","Find spot marker","","London [;] Society of Antiquaries [;] Burlington House W. [;] B 39","None","","None","","149","94","","433"," -3.27657530"," 54.70235","Joellen mcGann; Jane Fellows","https://farm4.staticflickr.com/3902/14959113402_b65a89ed52_b.jpg"
"10931","538.65","some very thin black","","Smooth. Very Dark bronze colour. A few holes in surface from casting.","","None","Flat Celt","","7 [;] 9 [;] see transcriber comments","butt 39","Not geo-referenced as site uncertain to within 10km. There is a third thickness (7.5) given on the diagram, but not on front of card","","100","","Find spot marker","","Society of Antiquaries, Burlington House, W. London; B.35","None","","None","","149","94","","543"," -3.27657530"," 54.70235","Joellen mcGann; Jane Fellows","https://farm4.staticflickr.com/3902/14959113402_b65a89ed52_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10932","","","","","","None","","","","","","","100","","Find spot marker","","","None","","None","","","","","433"," -3.27657530"," 54.70235","Joellen mcGann; Jane Fellows","https://farm4.staticflickr.com/3887/14772925247_453474c1af_b.jpg"
"10932","262.25","light green & brown","locality unknown","smooth","","None","Flat Celt","","8 [;] 10","but 26","Not geo-referenced as site uncertain to within 10km. ","","100","","Find spot marker","","Maidstone Museum [;] from Mr. Battely. Medway Brass Works. October 1883","None","The label reads ""from Mr. Battely. Medway Brass Works. Oct 1883. K.A.S. 27"". Nothing further is known about it","None","","131","72","","543"," -3.27657530"," 54.70235","Joellen mcGann; Jane Fellows","https://farm4.staticflickr.com/3887/14772925247_453474c1af_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10933","","","unknown, perhaps yorkshire (""newton"" - ex stricklane collection)","","","None","Flat Axe","","","63","","","100","","Find spot marker","Punched, herring-bone decoration. Not sharpened. Under haft.","Starburn Museum, Malton","None","","None","","124","","Tks. A. J. Pl 152 (XXXVIII/4), 451","433"," -3.27657530"," 54.70235","Joellen mcGann; Jane Fellows","https://farm4.staticflickr.com/3873/14956359471_b9fb826400_b.jpg"
"10933","","","unknown, perhaps yorkshire (""newton"" - ex strickland coll.)","","","None","Flat Axe","","","","Top right says: ""DRAWING AVAIL 1:1"". Not geo-referenced as site uncertain to within 10km. Publications: full title is Yorkshire Archaeological Journal, part 152 (vol. 38). No diagram but words on reverse of card say ""Fully drawn, w. section & size"" something or other ??, ""Jy"" ?? and ""B 450""","","100","","Find spot marker","Punched herring-bone decoration under haft. Not sharpened","Sherburn Mus., Malton","None","","None","","124","64","Yks. A. J. Pr 152 (XXXVIII/4), 451","543"," -3.27657530"," 54.70235","Joellen mcGann; Jane Fellows","https://farm4.staticflickr.com/3873/14956359471_b9fb826400_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10934","","","unknown, perhaps yorkshire (""newton"" - ex stricklane collection)","","","None","Flat Axe","","","68","","","100","","Find spot marker","Punched herring-bone decoration under haft. Not sharpened.","Sherburn Museum, Malton","None","","None","","130","","Yks. A. J. Pl 152 (XXXVIII/4) 451","433"," -3.27657530"," 54.70235","Joellen mcGann; Jane Fellows","https://farm6.staticflickr.com/5552/14959112642_122c42769d_b.jpg"
"10934","","","unknown, perhaps yorkshire (""newton"" - [...] strickland coll.)","","","None","Flat Axe","","","","Top right says ""DRAWING AVAIL. 1:1"". Not geo-referenced as site uncertain to within 10km. Publications: full title is Yorkshire Archaeological Journal. No diagram, but words on back of card: ""fully drawn, w.??? & section"", ??? 3, 450"" (question marks are the transcriber's.)","","100","","Find spot marker","Punched herringbone decoration under haft. Not sharpened.","Sherburn Museum, Malton","None","","None","","130","68","Yks. A.J. Pt. 152 (XXXVIII/4) 451","543"," -3.27657530"," 54.70235","Joellen mcGann; Jane Fellows","https://farm6.staticflickr.com/5552/14959112642_122c42769d_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10935","255","A suggestion of blackish patina, with golden bronze showing all over.","locality unknown","Smooth.","","None","Flanged Celt","","12","34","Width: edge 63mm; middle 34mm; butt 28mm [;] Thickness: 11.5mm; 10mm; 11mm [;] Weight: 255.15 gms","","100","","Find spot marker","The ""stop"" in the centre of each face is not very defined. Faceted sides. Indented hammer marks on the faces.","Manchester Museum [;] O.923","None","","None","","119","63","","433"," -3.27657530"," 54.70235","Joellen mcGann; Jane Fellows","https://farm4.staticflickr.com/3854/14956358851_a99ea7d9be_b.jpg"
"10935","255.15","a suggestion of blackish patina, with golden bronze","unknown","smooth","","None","Flanged Celt","","11.5 [;] 10 [;] 11","middle 34 [;] butt28","Not geo-referenced as site uncertain to within 10km. ","","100","","Find spot marker","The 'stop' in the centre of each face is not very well-defined. faceted sides. Indented hammer marks on the faces.","Manchester Museum, O.923","None","","None","","119","63","","543"," -3.27657530"," 54.70235","Joellen mcGann; Jane Fellows","https://farm4.staticflickr.com/3854/14956358851_a99ea7d9be_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10936","50","No patina.","locality unknown","Smooth - dark golden bronze colour.","","None","Flat Celt","","6","16","Width: edge 28mm; middle 16mm; butt 15mm [;] Thickness: 6mm; 6.5mm [;] Weight: 49.61 gms","","100","","Find spot marker","Slightly faceted sides (not sharp). The butt has an edge. In very good condition.","","None","","None","","86","28","Manchester Museum, O.924","433"," -3.27657530"," 54.70235","Joellen mcGann; Jane Fellows","https://farm4.staticflickr.com/3888/14772792260_f1856d30d0_b.jpg"
"10936","49.61","no","locality unknown","smooth - dark golden bronze colour","","None","Flat Celt","","6 [;] 6.5","middle 16 [;] butt 15","Not geo-referenced as site uncertain to within 10km.","","100","","Find spot marker","Slightly faceted sides (not sharp). The butt has an edge. In very good condition","Manchester Museum, O.924","None","","None","","86","28","","543"," -3.27657530"," 54.70235","Joellen mcGann; Jane Fellows","https://farm4.staticflickr.com/3888/14772792260_f1856d30d0_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10937","610","Thin dull greyish green patina with golden bronze showing faintly.","","Smooth, but large pock holes","","None","Flat Celt","","10","37","Width: edge 100mm; butt 37mm [;] Thickness: 10mm; 13mm; 11.5mm [;] Weight: 609.52 gms","","100","","Find spot marker","","Royal United Service Institution, Whitehall SW [;] 1260 103 [;] now Newbury Museum","None","","None","","148","100","","433"," -3.27657530"," 54.70235","Joellen mcGann; Jane Fellows","https://farm6.staticflickr.com/5559/14936469316_b8fef145a5_b.jpg"
"10937","609.52","thin dull greyish green with golden bronze showing faintly","","Smooth, but large pock holes","","None","Flat Celt","","10 [;] 13 [;] 11.5","butt 37","Not geo-referenced as site uncertain to within 10km.","","100","","Find spot marker","","Royal United Service Institution, Whitehall S.W., 1260 103 [;] now Newbury Mus.","None","","None","","148","100","","543"," -3.27657530"," 54.70235","Joellen mcGann; Jane Fellows","https://farm6.staticflickr.com/5559/14936469316_b8fef145a5_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10938","142","","locality unknown","","","None","Slightly Flanged Celt","","9","26","Width: centre 26mm; edge 53mm [;] Thickness: c. 9mm; end 4mm [;] Weight: 141.5 gms","","100","","Find spot marker","","Newcastle-Upon-Lyne [;] Black Gate Museum [;] No. 12","None","Has been numbered 18 + 34. Rather like Arraton Down types.","None","","97","53","","433"," -3.27657530"," 54.70235","Joellen mcGann; Jane Fellows","https://farm6.staticflickr.com/5564/14956358231_ca3f88a780_b.jpg"
"10938","141.5","","locality unknown","","","None","Slightly Flanged Celt","","centre 9 [;] end 4","centre 26","Not geo-referenced as site uncertain to within 10km. ","","100","","Find spot marker","","Newcastle-upon-Tyne, Black Gate Museum, No. 12","None","Has been numbered 18 & 34 [;] Rather like the Arreton Down types","None","","97","53","","543"," -3.27657530"," 54.70235","Joellen mcGann; Jane Fellows","https://farm6.staticflickr.com/5564/14956358231_ca3f88a780_b.jpg"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10939","154","","locality unknown","","","None","Flanged Celt","","12","25","Width: centre 25mm; edge 54mm [;] Thickness: c. 12mm; edge 9mm [;] Weight: 153.5 gms","","100","","Find spot marker","It is a fine specimen, but butt end set by hammering, apparently since found. Edge decorated. Has been numbered 31, 6+3, + 186.","Newcastle-upon-Lyne [;] Black Gate Museum 24","None","","None","","90","54","","433"," -3.27657530"," 54.70235","Joellen mcGann; Jane Fellows","https://farm6.staticflickr.com/5560/14959466255_cb5f5ba9cb_b.jpg"
